\\10.23.0.9\Work - Dsystems\ПРОЕКТЫ\Испытания Дагестанский ППУ\Испытания на вибростоле\2023-07-28\SR11\2.EDT
28/07/23,09:04:49
VIN: 000218BF	FSmp: 1500.0
T[sec]	X[м/с2]	Y[м/с2]	
59.445333	0.265832	0.198841	
59.446000	0.218203	0.0810792	
59.446667	0.399145	-0.0450982	
59.447333	0.346393	-0.181399	
59.448000	0.201402	-0.314224	
59.448667	0.137124	-0.426924	
59.449333	0.204329	-0.519437	
59.450000	-0.550997	-0.58152	
59.450667	-0.254215	-0.571915	
59.451333	0.190272	-0.534043	
59.452000	0.215124	-0.491628	
59.452667	0.1059	-0.444274	
59.453333	0.131178	-0.383594	
59.454000	0.0746148	-0.317456	
59.454667	0.100503	-0.245098	
59.455333	0.0446103	-0.172007	
59.456000	-0.519498	-0.0914161	
59.456667	-0.469704	0.022046	
59.457333	-0.589052	0.152309	
59.458000	0.0824209	0.291355	
59.458667	0.0650097	0.389052	
59.459333	0.14179	0.455708	
59.460000	0.267357	0.483639	
59.460667	-0.001982	0.474888	
59.461333	0.069919	0.448238	
59.462000	0.142704	0.398566	
59.462667	-0.197133	0.327854	
59.463333	-0.513004	0.269705	
59.464000	-0.277115	0.235096	
59.464667	-0.0699495	0.200396	
59.465333	-0.0948008	0.157798	
59.466000	0.0872692	0.114468	
59.466667	0.395303	0.0575391	
59.467333	0.592497	-0.0270467	
59.468000	0.426283	-0.137094	
59.468667	0.0845858	-0.247842	
59.469333	0.00817195	-0.335233	
59.470000	0.08608	-0.397834	
59.470667	0.103918	-0.441956	
59.471333	0.316053	-0.469125	
59.472000	0.318035	-0.493519	
59.472667	-0.152279	-0.50471	
59.473333	-0.0955631	-0.475955	
59.474000	-0.0695836	-0.423356	
59.474667	-0.212166	-0.350327	
59.475333	-0.115444	-0.253239	
59.476000	0.0754686	-0.152279	
59.476667	-0.320475	-0.0555571	
59.477333	-0.492604	0.0610762	
59.478000	-0.397498	0.192742	
59.478667	-0.189967	0.323097	
59.479333	0.0506783	0.431162	
59.480000	0.073822	0.502514	
59.480667	-0.0167708	0.539471	
59.481333	0.243604	0.547856	
59.482000	0.165665	0.514345	
59.482667	-0.264399	0.456227	
59.483333	-0.28242	0.403262	
59.484000	-0.165665	0.352705	
59.484667	-0.0791887	0.295044	
59.485333	0.0638205	0.228876	
59.486000	0.337855	0.14804	
59.486667	0.149718	0.0456471	
59.487333	0.228784	-0.0559535	
59.488000	0.376276	-0.162494	
59.488667	0.192254	-0.271169	
59.489333	0.461746	-0.369415	
59.490000	-0.0631192	-0.465039	
59.490667	-0.124043	-0.51776	
59.491333	-0.11703	-0.534501	
59.492000	0.0220155	-0.517516	
59.492667	0.133831	-0.485317	
59.493333	-0.0514711	-0.439791	
59.494000	0.169812	-0.37591	
59.494667	-0.336392	-0.30718	
59.495333	0.094008	-0.207562	
59.496000	-0.212562	-0.116572	
59.496667	-0.428357	-0.00618995	
59.497333	-0.130263	0.116176	
59.498000	-0.174691	0.22607	
59.498667	-0.196737	0.326604	
59.499333	-0.0505868	0.411312	
59.500000	0.0263149	0.470284	
59.500667	0.0421709	0.499556	
59.501333	-0.0208873	0.500563	
59.502000	-0.0364079	0.480255	
59.502667	-0.128464	0.442597	
59.503333	-0.238542	0.399572	
59.504000	0.175179	0.352187	
59.504667	0.301691	0.272846	
59.505333	-0.0203689	0.17152	
59.506000	0.388625	0.0737	
59.506667	0.055984	-0.0446713	
59.507333	-0.200213	-0.143375	
59.508000	0.220551	-0.218661	
59.508667	-0.0291812	-0.291903	
59.509333	0.290074	-0.343679	
59.510000	0.12389	-0.39448	
59.510667	-0.0465618	-0.424698	
59.511333	0.120689	-0.429028	
59.512000	0.0396401	-0.422106	
59.512667	-0.0956546	-0.395669	
59.513333	0.442322	-0.351272	
59.514000	-0.154962	-0.319865	
59.514667	-0.091782	-0.258697	
59.515333	-0.00490927	-0.188199	
59.516000	-0.197499	-0.1127	
59.516667	-0.160908	-0.0257661	
59.517333	-0.264308	0.0652537	
59.518000	0.01982	0.157737	
59.518667	-0.067998	0.230858	
59.519333	-0.0973926	0.291629	
59.520000	-0.212135	0.340356	
59.520667	-0.19262	0.381703	
59.521333	-0.13746	0.412867	
59.522000	0.00676931	0.425917	
59.522667	-0.0149718	0.415093	
59.523333	0.0801339	0.386155	
59.524000	0.208141	0.333952	
59.524667	0.241225	0.257051	
59.525333	0.118615	0.162036	
59.526000	-0.0693396	0.0650097	
59.526667	-0.126116	-0.0182954	
59.527333	0.148803	-0.0881534	
59.528000	0.122061	-0.161762	
59.528667	-0.186217	-0.223204	
59.529333	0.0205214	-0.257325	
59.530000	0.163988	-0.283762	
59.530667	0.404695	-0.306814	
59.531333	0.473394	-0.342094	
59.532000	0.276474	-0.382923	
59.532667	0.420002	-0.414574	
59.533333	0.0749502	-0.445158	
59.534000	-0.362036	-0.445707	
59.534667	-0.422899	-0.395486	
59.535333	-0.28364	-0.309406	
59.536000	-0.465039	-0.200426	
59.536667	-0.600852	-0.0636681	
59.537333	-0.430522	0.0951972	
59.538000	-0.0554656	0.252751	
59.538667	0.0177466	0.378959	
59.539333	0.145205	0.471199	
59.540000	0.328433	0.522578	
59.540667	0.0452507	0.527152	
59.541333	0.176734	0.509009	
59.542000	0.265741	0.456684	
59.542667	0.0636986	0.375117	
59.543333	-0.185455	0.285287	
59.544000	-0.36603	0.207744	
59.544667	-0.123067	0.146394	
59.545333	-0.27312	0.087818	
59.546000	0.045769	0.0437261	
59.546667	0.125171	-0.00893426	
59.547333	0.148193	-0.0643999	
59.548000	0.497117	-0.128403	
59.548667	0.289952	-0.211068	
59.549333	0.175209	-0.288153	
59.550000	0.235675	-0.351486	
59.550667	0.0723279	-0.404237	
59.551333	0.0560755	-0.43473	
59.552000	0.221954	-0.446957	
59.552667	0.308918	-0.452141	
59.553333	-0.135173	-0.449427	
59.554000	-0.630308	-0.40564	
59.554667	-0.0825733	-0.30904	
59.555333	0.0949532	-0.2143	
59.556000	0.0119835	-0.124043	
59.556667	-0.255069	-0.0346088	
59.557333	-0.745203	0.0737	
59.558000	-0.315687	0.211373	
59.558667	0.0116176	0.335721	
59.559333	0.222899	0.424545	
59.560000	0.0784569	0.470406	
59.560667	0.115627	0.488518	
59.561333	0.135874	0.474827	
59.562000	-0.127915	0.436193	
59.562667	-0.0336026	0.392406	
59.563333	-0.0205214	0.333221	
59.564000	-0.188504	0.26693	
59.564667	-0.125324	0.206952	
59.565333	-0.237261	0.147309	
59.566000	-0.0246378	0.0989172	
59.566667	-0.0395181	0.0445189	
59.567333	-0.0121969	-0.00265284	
59.568000	0.713399	-0.0567158	
59.568667	0.337825	-0.149535	
59.569333	0.367768	-0.24092	
59.570000	0.467844	-0.333526	
59.570667	0.439761	-0.427838	
59.571333	0.353925	-0.516449	
59.572000	0.130477	-0.586582	
59.572667	-0.00390302	-0.624057	
59.573333	0.117182	-0.625703	
59.574000	-0.367067	-0.603596	
59.574667	-0.688213	-0.523066	
59.575333	-0.481292	-0.385454	
59.576000	-0.258819	-0.220917	
59.576667	-0.364902	-0.0516846	
59.577333	-0.378288	0.12572	
59.578000	-0.278334	0.301112	
59.578667	-0.208903	0.460404	
59.579333	0.273303	0.588716	
59.580000	0.201859	0.655464	
59.580667	-0.061747	0.677357	
59.581333	-0.232108	0.679035	
59.582000	0.229486	0.65891	
59.582667	0.215733	0.591399	
59.583333	0.169172	0.489403	
59.584000	0.087757	0.365725	
59.584667	0.0379325	0.23531	
59.585333	-0.138527	0.104345	
59.586000	-0.303216	-0.00734866	
59.586667	-0.269766	-0.0900744	
59.587333	0.259643	-0.155786	
59.588000	0.0296691	-0.229699	
59.588667	0.0114651	-0.284189	
59.589333	0.418508	-0.328311	
59.590000	0.241896	-0.38088	
59.590667	0.264491	-0.422441	
59.591333	0.261838	-0.455983	
59.592000	0.317243	-0.477663	
59.592667	0.342033	-0.493001	
59.593333	0.116999	-0.501447	
59.594000	-0.115048	-0.483883	
59.594667	-0.156456	-0.435461	
59.595333	-0.529805	-0.354138	
59.596000	-0.358438	-0.232382	
59.596667	-0.325018	-0.0948618	
59.597333	-0.346119	0.0545813	
59.598000	-0.110047	0.201097	
59.598667	-0.131392	0.329927	
59.599333	0.0829392	0.434272	
59.600000	0.0120445	0.503155	
59.600667	-0.00811097	0.545264	
59.601333	0.124256	0.55676	
59.602000	-0.156822	0.536178	
59.602667	-0.00585453	0.502911	
59.603333	0.113858	0.447536	
59.604000	0.0449458	0.369171	
59.604667	-0.182954	0.279585	
59.605333	-0.157889	0.199908	
59.606000	0.371306	0.119103	
59.606667	0.261746	0.0110992	
59.607333	0.226192	-0.100411	
59.608000	0.135356	-0.209422	
59.608667	0.057783	-0.303277	
59.609333	0.325597	-0.379721	
59.610000	0.151974	-0.451988	
59.610667	-0.12203	-0.499069	
59.611333	0.164537	-0.510717	
59.612000	0.200243	-0.513857	
59.612667	-0.359231	-0.49791	
59.613333	-0.338008	-0.429973	
59.614000	0.157828	-0.336148	
59.614667	0.0722974	-0.251471	
59.615333	0.165513	-0.165757	
59.616000	0.0662599	-0.0901354	
59.616667	-0.0690347	-0.0142399	
59.617333	0.267357	0.0566853	
59.618000	-0.226894	0.104741	
59.618667	-0.355358	0.166427	
59.619333	-0.566518	0.239609	
59.620000	-0.18948	0.327519	
59.620667	-0.0248818	0.392254	
59.621333	-0.377739	0.437322	
59.622000	-0.136026	0.477145	
59.622667	-0.288305	0.497666	
59.623333	-0.0659245	0.508948	
59.624000	0.273913	0.490744	
59.624667	0.192041	0.430461	
59.625333	-0.00347613	0.348192	
59.626000	0.408018	0.256014	
59.626667	0.322243	0.130995	
59.627333	-0.118524	0.000579355	
59.628000	0.182924	-0.108583	
59.628667	0.27312	-0.21802	
59.629333	0.17896	-0.323128	
59.630000	0.417898	-0.415398	
59.630667	0.219819	-0.504405	
59.631333	0.127031	-0.569719	
59.632000	-0.165909	-0.60506	
59.632667	-0.290867	-0.594052	
59.633333	-0.202408	-0.539349	
59.634000	-0.0990087	-0.455129	
59.634667	0.0794021	-0.358499	
59.635333	-0.228235	-0.257203	
59.636000	-0.0715046	-0.137307	
59.636667	-0.395913	-0.0174111	
59.637333	-0.425856	0.121177	
59.638000	-0.246561	0.263302	
59.638667	-0.284189	0.392772	
59.639333	0.258057	0.500837	
59.640000	0.331147	0.553406	
59.640667	0.433449	0.555601	
59.641333	0.199634	0.50904	
59.642000	0.129471	0.437261	
59.642667	-0.046013	0.349534	
59.643333	-0.336483	0.261746	
59.644000	-0.435949	0.194175	
59.644667	-0.439547	0.148986	
59.645333	-0.313187	0.121787	
59.646000	0.347643	0.100808	
59.646667	0.682358	0.040128	
59.647333	0.422929	-0.0601309	
59.648000	0.121726	-0.165452	
59.648667	0.314254	-0.255191	
59.649333	0.254764	-0.344411	
59.650000	-0.0305838	-0.418721	
59.650667	0.478456	-0.463636	
59.651333	0.287421	-0.516907	
59.652000	-0.0343344	-0.550296	
59.652667	-0.512699	-0.543161	
59.653333	-0.228815	-0.47562	
59.654000	0.0613506	-0.390211	
59.654667	-0.658696	-0.292239	
59.655333	-0.19506	-0.149382	
59.656000	0.1796	-0.0126543	
59.656667	-0.076048	0.100289	
59.657333	-0.240066	0.207348	
59.658000	-0.00451287	0.308278	
59.658667	-0.231285	0.386521	
59.659333	-0.148894	0.454245	
59.660000	-0.359932	0.504618	
59.660667	0.139167	0.546576	
59.661333	0.0378715	0.542764	
59.662000	0.111907	0.513156	
59.662667	0.0202774	0.454946	
59.663333	-0.074005	0.382618	
59.664000	-0.0634851	0.302088	
59.664667	-0.20686	0.223082	
59.665333	0.161518	0.146912	
59.666000	-0.0863849	0.0581794	
59.666667	-0.150907	-0.017838	
59.667333	0.321054	-0.0802559	
59.668000	0.922608	-0.168043	
59.668667	0.0716571	-0.291842	
59.669333	0.149718	-0.381978	
59.670000	0.327244	-0.45705	
59.670667	0.35734	-0.522029	
59.671333	0.431467	-0.579203	
59.672000	0.320383	-0.625856	
59.672667	-0.00850737	-0.652079	
59.673333	-0.70355	-0.630338	
59.674000	-0.506966	-0.534409	
59.674667	-0.0894951	-0.400914	
59.675333	-0.0116786	-0.263454	
59.676000	-0.397438	-0.123037	
59.676667	-0.219667	0.033999	
59.677333	-0.0491537	0.184814	
59.678000	0.149504	0.31212	
59.678667	-0.0989172	0.403749	
59.679333	-0.382222	0.482786	
59.680000	-0.14432	0.554138	
59.680667	-0.0661379	0.599602	
59.681333	0.0498245	0.613415	
59.682000	-0.109529	0.594967	
59.682667	0.370269	0.552247	
59.683333	0.193535	0.461929	
59.684000	-0.085897	0.354626	
59.684667	0.191462	0.244122	
59.685333	-0.188107	0.122091	
59.686000	-0.435401	0.0236316	
59.686667	-0.314925	-0.0414391	
59.687333	-0.0685773	-0.0871167	
59.688000	0.006007	-0.128068	
59.688667	0.174233	-0.164842	
59.689333	0.471656	-0.207318	
59.690000	0.70044	-0.268851	
59.690667	0.649853	-0.356669	
59.691333	0.171703	-0.447719	
59.692000	-0.0386033	-0.508369	
59.692667	-0.183991	-0.530842	
59.693333	-0.468515	-0.510961	
59.694000	-0.324957	-0.439547	
59.694667	0.0884279	-0.34554	
59.695333	-0.141454	-0.25144	
59.696000	0.0122884	-0.145388	
59.696667	-0.106632	-0.0449762	
59.697333	0.227016	0.0541544	
59.698000	0.0332062	0.125507	
59.698667	-0.135264	0.189419	
59.699333	-0.0762919	0.246836	
59.700000	-0.305076	0.296691	
59.700667	0.174355	0.343436	
59.701333	-0.0366213	0.353437	
59.702000	-0.377374	0.356669	
59.702667	-0.187833	0.366701	
59.703333	-0.0447018	0.363835	
59.704000	-0.03406	0.34435	
59.704667	-0.0107333	0.309711	
59.705333	0.138466	0.262509	
59.706000	0.0207958	0.1982	
59.706667	0.337703	0.127336	
59.707333	0.316816	0.0329927	
59.708000	0.464612	-0.0730597	
59.708667	0.340417	-0.192956	
59.709333	-0.0393047	-0.30532	
59.710000	-0.192132	-0.384021	
59.710667	-0.0264979	-0.424728	
59.711333	0.257874	-0.446591	
59.712000	0.156456	-0.464856	
59.712667	-0.0514711	-0.464795	
59.713333	-0.364963	-0.433784	
59.714000	-0.312059	-0.36289	
59.714667	-0.895896	-0.25699	
59.715333	-0.127123	-0.100411	
59.716000	0.165025	0.0378715	
59.716667	-0.175118	0.152858	
59.717333	0.379112	0.254733	
59.718000	-0.10651	0.314224	
59.718667	0.0367128	0.366335	
59.719333	0.199664	0.389479	
59.720000	-0.16847	0.385606	
59.720667	-0.233389	0.37899	
59.721333	-0.168684	0.370635	
59.722000	0.256044	0.348223	
59.722667	0.0686078	0.292391	
59.723333	0.0267418	0.227869	
59.724000	-0.0663819	0.156456	
59.724667	-0.108156	0.0910197	
59.725333	0.162524	0.029913	
59.726000	0.0274126	-0.0391522	
59.726667	0.368165	-0.103247	
59.727333	0.393291	-0.184082	
59.728000	0.13316	-0.268211	
59.728667	0.0428113	-0.335111	
59.729333	0.155755	-0.380453	
59.730000	0.425155	-0.417562	
59.730667	0.0851652	-0.455099	
59.731333	0.121055	-0.46879	
59.732000	-0.0565633	-0.463606	
59.732667	-0.151395	-0.428479	
59.733333	0.343893	-0.37219	
59.734000	-0.0550387	-0.325445	
59.734667	-0.62052	-0.252599	
59.735333	-0.524774	-0.132581	
59.736000	-0.27434	0.00826343	
59.736667	-0.0984294	0.145418	
59.737333	0.19448	0.260801	
59.738000	-0.165421	0.34371	
59.738667	-0.213904	0.417044	
59.739333	-0.290562	0.478242	
59.740000	-0.420063	0.531695	
59.740667	-0.16783	0.577891	
59.741333	0.0193322	0.596187	
59.742000	-0.010154	0.578806	
59.742667	0.423356	0.53383	
59.743333	0.292147	0.436376	
59.744000	-0.149504	0.319316	
59.744667	0.0232657	0.209605	
59.745333	-0.14865	0.0986733	
59.746000	-0.189815	0.00420795	
59.746667	-0.160329	-0.073822	
59.747333	-0.0951362	-0.133374	
59.748000	0.10465	-0.181887	
59.748667	0.422167	-0.231315	
59.749333	0.280164	-0.2923	
59.750000	0.370787	-0.350174	
59.750667	0.54996	-0.40933	
59.751333	0.551241	-0.476321	
59.752000	0.468088	-0.543984	
59.752667	0.193169	-0.599419	
59.753333	-0.145235	-0.622715	
59.754000	-0.301752	-0.598626	
59.754667	-0.138954	-0.529591	
59.755333	0.0276261	-0.441194	
59.756000	-0.42174	-0.33816	
59.756667	-0.578318	-0.199237	
59.757333	-0.797802	-0.0253696	
59.758000	-0.11953	0.174447	
59.758667	0.273486	0.338862	
59.759333	-0.0323219	0.453086	
59.760000	0.331208	0.540386	
59.760667	0.489585	0.569232	
59.761333	-0.0310107	0.546911	
59.762000	-0.0765968	0.510564	
59.762667	-0.416617	0.465283	
59.763333	-0.317517	0.429424	
59.764000	-0.55182	0.395273	
59.764667	-0.27062	0.376123	
59.765333	-0.151852	0.347887	
59.766000	0.153895	0.308034	
59.766667	0.177649	0.240097	
59.767333	0.112395	0.157158	
59.768000	0.415184	0.0653147	
59.768667	0.668362	-0.0506173	
59.769333	0.543862	-0.195395	
59.770000	0.330873	-0.342856	
59.770667	0.241408	-0.475285	
59.771333	-0.159262	-0.578105	
59.772000	-0.0370177	-0.631863	
59.772667	-0.166519	-0.648512	
59.773333	-0.426466	-0.621526	
59.774000	-0.450342	-0.540111	
59.774667	-0.0894341	-0.420947	
59.775333	-0.189998	-0.294221	
59.776000	0.0513187	-0.156212	
59.776667	0.123921	-0.0324744	
59.777333	-0.34621	0.0792497	
59.778000	-0.325079	0.203445	
59.778667	-0.117548	0.323615	
59.779333	0.219057	0.418874	
59.780000	0.202256	0.469613	
59.780667	0.171337	0.483365	
59.781333	0.205122	0.463606	
59.782000	-0.170727	0.418142	
59.782667	-0.0726328	0.371732	
59.783333	-0.041927	0.31706	
59.784000	0.216953	0.250342	
59.784667	0.104192	0.162219	
59.785333	0.0753161	0.0706813	
59.786000	0.0575086	-0.0204909	
59.786667	-0.318432	-0.0996795	
59.787333	-0.203506	-0.148498	
59.788000	0.0647963	-0.179234	
59.788667	0.0824209	-0.206159	
59.789333	0.22668	-0.230553	
59.790000	0.310504	-0.257904	
59.790667	0.221161	-0.288092	
59.791333	0.379843	-0.314834	
59.792000	0.194267	-0.343405	
59.792667	0.289159	-0.363012	
59.793333	-0.0194541	-0.376215	
59.794000	-0.303613	-0.360938	
59.794667	-0.473882	-0.307637	
59.795333	-0.532214	-0.213447	
59.796000	-0.277572	-0.0927883	
59.796667	-0.325079	0.0343344	
59.797333	-0.117518	0.163043	
59.798000	-0.0327488	0.272388	
59.798667	0.0545204	0.359871	
59.799333	-0.16225	0.41988	
59.800000	-0.23162	0.468637	
59.800667	0.17838	0.500624	
59.801333	0.0834271	0.492177	
59.802000	0.258728	0.456105	
59.802667	0.245768	0.385271	
59.803333	-0.0184479	0.291842	
59.804000	-0.281963	0.20253	
59.804667	-0.0157646	0.128434	
59.805333	-0.034121	0.0501295	
59.806000	0.0830307	-0.0203384	
59.806667	0.337764	-0.0976975	
59.807333	-0.0928188	-0.180332	
59.808000	0.481413	-0.240127	
59.808667	0.430705	-0.320566	
59.809333	0.305473	-0.399389	
59.810000	0.448726	-0.469704	
59.810667	-0.00698275	-0.533891	
59.811333	-0.00548863	-0.555876	
59.812000	0.111541	-0.551851	
59.812667	-0.174203	-0.526359	
59.813333	-0.220673	-0.463423	
59.814000	-0.212959	-0.372312	
59.814667	0.158103	-0.265375	
59.815333	-0.467235	-0.164293	
59.816000	-0.63976	-0.0266198	
59.816667	-0.333221	0.133953	
59.817333	-0.285957	0.290196	
59.818000	0.193474	0.424637	
59.818667	-0.0511357	0.513187	
59.819333	0.0522334	0.574415	
59.820000	0.123098	0.599602	
59.820667	0.0882754	0.586033	
59.821333	-0.215459	0.545966	
59.822000	-0.210153	0.501599	
59.822667	-0.17091	0.44839	
59.823333	-0.109285	0.387284	
59.824000	-0.237231	0.316114	
59.824667	-0.143711	0.252965	
59.825333	-0.0745843	0.18515	
59.826000	-0.0784264	0.117548	
59.826667	0.329836	0.0477206	
59.827333	0.396797	-0.0440005	
59.828000	0.594174	-0.152126	
59.828667	0.493824	-0.277481	
59.829333	0.345905	-0.401371	
59.830000	0.384387	-0.513217	
59.830667	0.183198	-0.60814	
59.831333	-0.0119835	-0.671686	
59.832000	-0.392071	-0.690256	
59.832667	-0.2508	-0.646499	
59.833333	-0.0334806	-0.569689	
59.834000	0.0167403	-0.473943	
59.834667	0.2143	-0.372281	
59.835333	-0.248787	-0.268821	
59.836000	0.0283579	-0.146882	
59.836667	-0.0376886	-0.0310717	
59.837333	0.244671	0.075743	
59.838000	-0.432626	0.16039	
59.838667	-0.290806	0.263149	
59.839333	-0.00722669	0.355785	
59.840000	0.160634	0.420581	
59.840667	-0.0984294	0.44714	
59.841333	-0.400914	0.467997	
59.842000	-0.272571	0.487481	
59.842667	-0.452385	0.498916	
59.843333	0.0284494	0.507972	
59.844000	-0.0613201	0.481109	
59.844667	-0.330812	0.442566	
59.845333	0.175423	0.402621	
59.846000	0.404542	0.326177	
59.846667	0.310565	0.21616	
59.847333	0.347034	0.0879705	
59.848000	0.337947	-0.0525688	
59.848667	0.411769	-0.196279	
59.849333	-0.0692787	-0.334867	
59.850000	0.332733	-0.438389	
59.850667	0.316023	-0.538129	
59.851333	-0.306814	-0.611829	
59.852000	0.00814146	-0.629058	
59.852667	-0.502392	-0.614147	
59.853333	-0.41491	-0.539806	
59.854000	-0.152523	-0.427716	
59.854667	-0.0785788	-0.303521	
59.855333	0.04397	-0.176551	
59.856000	0.00966608	-0.0573257	
59.856667	0.132459	0.0537276	
59.857333	0.202561	0.142125	
59.858000	0.0704374	0.207714	
59.858667	0.23781	0.255617	
59.859333	-0.0169233	0.274828	
59.860000	-0.199664	0.287604	
59.860667	-0.311114	0.303247	
59.861333	-0.188778	0.321359	
59.862000	-0.525719	0.333495	
59.862667	-0.306631	0.362737	
59.863333	0.178472	0.377678	
59.864000	0.0674796	0.357462	
59.864667	0.515717	0.313675	
59.865333	0.154108	0.226894	
59.866000	-0.161061	0.138801	
59.866667	0.386033	0.0595516	
59.867333	-0.278975	-0.0372007	
59.868000	-0.110748	-0.09971	
59.868667	0.19692	-0.151943	
59.869333	0.482359	-0.210123	
59.870000	0.318645	-0.286567	
59.870667	0.155511	-0.352187	
59.871333	0.326665	-0.405457	
59.872000	-0.130385	-0.447293	
59.872667	0.227321	-0.456715	
59.873333	-0.155846	-0.455891	
59.874000	0.114773	-0.421679	
59.874667	-0.355053	-0.377526	
59.875333	-0.535141	-0.288885	
59.876000	-0.634546	-0.163134	
59.876667	-0.303216	-0.00533616	
59.877333	0.0339685	0.140661	
59.878000	-0.178258	0.263302	
59.878667	0.0424149	0.37219	
59.879333	-0.0613201	0.451043	
59.880000	0.183046	0.505137	
59.880667	0.341179	0.514223	
59.881333	0.0927883	0.4812	
59.882000	0.134319	0.427503	
59.882667	-0.0303399	0.352858	
59.883333	-0.461167	0.279005	
59.884000	-0.154474	0.228357	
59.884667	-0.100228	0.173075	
59.885333	-0.110565	0.118859	
59.886000	-0.121299	0.06812	
59.886667	0.0744928	0.024089	
59.887333	0.463819	-0.0308583	
59.888000	0.380209	-0.111633	
59.888667	0.38832	-0.197408	
59.889333	0.275956	-0.288976	
59.890000	0.0259185	-0.36725	
59.890667	0.293306	-0.420612	
59.891333	0.137826	-0.468912	
59.892000	0.00673881	-0.492299	
59.892667	0.0837625	-0.491324	
59.893333	-0.204451	-0.468485	
59.894000	0.218386	-0.414605	
59.894667	0.07803	-0.362615	
59.895333	-0.285256	-0.296874	
59.896000	-0.536757	-0.200274	
59.896667	-0.515839	-0.0673576	
59.897333	-0.0871777	0.079829	
59.898000	0.175057	0.20625	
59.898667	0.274065	0.295624	
59.899333	-0.0886108	0.350479	
59.900000	0.0214361	0.39448	
59.900667	0.142826	0.413416	
59.901333	-0.217228	0.406982	
59.902000	-0.312303	0.399145	
59.902667	-0.336788	0.394388	
59.903333	-0.29172	0.388991	
59.904000	-0.172282	0.379691	
59.904667	0.0658635	0.356639	
59.905333	0.049916	0.311723	
59.906000	0.246317	0.251928	
59.906667	0.609298	0.161732	
59.907333	0.525963	0.0353102	
59.908000	-0.0279615	-0.106174	
59.908667	-0.0204909	-0.21735	
59.909333	0.315718	-0.30965	
59.910000	-0.118158	-0.395516	
59.910667	0.239579	-0.44778	
59.911333	0.00609847	-0.490287	
59.912000	-0.11456	-0.502087	
59.912667	-0.338099	-0.479249	
59.913333	0.0932762	-0.417471	
59.914000	-0.0897085	-0.355114	
59.914667	-0.285896	-0.269583	
59.915333	0.0257356	-0.167007	
59.916000	-0.277663	-0.065955	
59.916667	0.178929	0.0433601	
59.917333	-0.0811707	0.12694	
59.918000	-0.0482084	0.204787	
59.918667	-0.144747	0.27065	
59.919333	0.0059765	0.327244	
59.920000	0.334227	0.356883	
59.920667	-0.177923	0.349747	
59.921333	-0.392071	0.346515	
59.922000	-0.287452	0.353193	
59.922667	-0.0513796	0.355023	
59.923333	0.0239365	0.337459	
59.924000	-0.169385	0.303552	
59.924667	-0.189175	0.269492	
59.925333	-0.250891	0.237597	
59.926000	0.216862	0.205305	
59.926667	0.331086	0.146394	
59.927333	0.532366	0.0624484	
59.928000	0.957399	-0.054002	
59.928667	0.63601	-0.213142	
59.929333	0.249458	-0.372952	
59.930000	0.221558	-0.505198	
59.930667	-0.0309802	-0.60939	
59.931333	-0.314559	-0.666838	
59.932000	-0.158164	-0.665862	
59.932667	-0.127428	-0.62982	
59.933333	-0.581886	-0.557492	
59.934000	-0.275499	-0.43104	
59.934667	-0.468546	-0.28489	
59.935333	-0.467692	-0.10962	
59.936000	0.335904	0.0715351	
59.936667	0.438267	0.200701	
59.937333	0.0272907	0.286476	
59.938000	0.0556791	0.356822	
59.938667	-0.075865	0.403627	
59.939333	-0.137551	0.438328	
59.940000	0.134624	0.453879	
59.940667	-0.0740355	0.439029	
59.941333	-0.521023	0.417806	
59.942000	-0.174569	0.411799	
59.942667	-0.0184479	0.388534	
59.943333	-0.249184	0.348223	
59.944000	-0.24089	0.312028	
59.944667	0.0686078	0.273547	
59.945333	0.352339	0.212867	
59.946000	-0.181856	0.128037	
59.946667	0.203537	0.0585453	
59.947333	0.568225	-0.029791	
59.948000	0.178533	-0.141972	
59.948667	0.200152	-0.24028	
59.949333	0.363896	-0.331239	
59.950000	0.200731	-0.418965	
59.950667	0.167739	-0.48864	
59.951333	0.0687298	-0.534745	
59.952000	0.0576306	-0.553315	
59.952667	0.0172282	-0.54746	
59.953333	-0.158408	-0.513187	
59.954000	0.206494	-0.45208	
59.954667	-0.136728	-0.387954	
59.955333	-0.22976	-0.297849	
59.956000	-0.223662	-0.188321	
59.956667	-0.486872	-0.0638205	
59.957333	-0.240768	0.0811707	
59.958000	-0.171154	0.217533	
59.958667	-0.111114	0.339167	
59.959333	0.0402194	0.438572	
59.960000	0.0867813	0.502667	
59.960667	-0.0484219	0.534348	
59.961333	-0.0554046	0.542124	
59.962000	-0.073822	0.531208	
59.962667	0.260405	0.496172	
59.963333	0.0543374	0.422563	
59.964000	-0.348436	0.341789	
59.964667	-0.25205	0.274584	
59.965333	-0.101662	0.21183	
59.966000	-0.155145	0.148589	
59.966667	0.162585	0.0876046	
59.967333	0.472479	0.0103064	
59.968000	0.366305	-0.0918735	
59.968667	0.175849	-0.198078	
59.969333	0.206586	-0.293306	
59.970000	-0.0303094	-0.373867	
59.970667	0.397681	-0.428509	
59.971333	0.482298	-0.489768	
59.972000	0.0427503	-0.543069	
59.972667	0.0604969	-0.562218	
59.973333	-0.205976	-0.554687	
59.974000	-0.525414	-0.502148	
59.974667	-0.407195	-0.396553	
59.975333	0.0289677	-0.267601	
59.976000	-0.0584844	-0.146394	
59.976667	-0.00786703	-0.0252172	
