339.11,0.0060836,44.317
339.84,0.0062189,44.126
340.58,0.00626,44.068
341.31,0.0061127,44.275
342.04,0.006007,44.427
342.77,0.0061255,44.257
343.51,0.0061014,44.291
344.24,0.0059447,44.517
344.97,0.006004,44.431
345.7,0.0060041,44.431
346.44,0.0060009,44.436
347.17,0.0059991,44.438
347.9,0.0059245,44.547
348.63,0.005871,44.626
349.37,0.005845,44.664
350.1,0.0058028,44.727
350.83,0.0058657,44.634
351.56,0.0058785,44.615
352.29,0.0058786,44.615
353.03,0.0058466,44.662
353.76,0.0058714,44.625
354.49,0.0058233,44.697
355.22,0.0058343,44.68
355.96,0.0057726,44.773
356.69,0.0057532,44.802
357.42,0.0057319,44.834
358.15,0.0058043,44.725
358.89,0.0057437,44.816
359.62,0.0058265,44.692
360.35,0.0057633,44.787
361.08,0.0056738,44.922
361.82,0.0056453,44.966
362.55,0.0056944,44.891
363.28,0.0056691,44.93
364.01,0.0056217,45.003
364.75,0.0056775,44.917
365.48,0.0056179,45.008
366.21,0.0055154,45.168
366.94,0.005488,45.212
367.68,0.0054325,45.3
368.41,0.0055279,45.149
369.14,0.0055621,45.095
369.87,0.0055744,45.076
370.61,0.0055711,45.081
371.34,0.0054311,45.302
372.07,0.0054224,45.316
372.8,0.0054152,45.328
373.54,0.0054749,45.233
374.27,0.0055495,45.115
375,0.0054602,45.256
375.73,0.0053621,45.413
376.46,0.0052514,45.594
377.2,0.0053049,45.506
377.93,0.0053147,45.49
378.66,0.0051847,45.706
379.39,0.0052072,45.668
380.13,0.0053174,45.486
380.86,0.0052906,45.53
381.59,0.0053381,45.452
382.32,0.0052582,45.583
383.06,0.0052256,45.637
383.79,0.0051833,45.708
384.52,0.0051579,45.75
385.25,0.0052288,45.632
385.99,0.0052799,45.547
386.72,0.0053593,45.418
387.45,0.0053091,45.5
388.18,0.0051508,45.762
388.92,0.0051333,45.792
389.65,0.0051186,45.817
390.38,0.005105,45.84
391.11,0.0051522,45.76
391.85,0.0052342,45.623
392.58,0.0052597,45.581
