29.297,4.2916e+05,0.36206
0,3.4773,-10.825
0.73242,2.7277,-8.7159
1.4648,1.9872,-5.9647
2.1973,1.5714,-3.9255
2.9297,1.455,-3.2574
3.6621,1.3675,-2.7183
4.3945,1.2011,-1.5919
5.127,1.0855,-0.71268
5.8594,1.0744,-0.62368
6.5918,1.106,-0.87528
7.3242,1.0642,-0.54082
8.0566,1.0508,-0.43054
8.7891,1.0899,-0.74811
9.5215,1.154,-1.2438
10.254,1.1703,-1.3656
10.986,1.1832,-1.4614
11.719,1.2177,-1.7106
12.451,1.2449,-1.903
13.184,1.2712,-2.0845
13.916,1.3019,-2.2915
14.648,1.3415,-2.5518
15.381,1.3885,-2.8511
16.113,1.4416,-3.1766
16.846,1.4981,-3.5106
17.578,1.5607,-3.8661
18.311,1.6226,-4.2042
19.043,1.7009,-4.6136
19.775,1.7831,-5.0237
20.508,1.8739,-5.4548
21.24,1.9649,-5.867
21.973,2.0666,-6.3051
22.705,2.1778,-6.7605
23.438,2.2949,-7.2153
24.17,2.4366,-7.7358
24.902,2.5931,-8.2762
25.635,2.7514,-8.7911
26.367,2.9233,-9.3176
27.1,3.0796,-9.77
27.832,3.2148,-10.143
28.564,3.2911,-10.347
29.297,3.3035,-10.38
30.029,3.2736,-10.301
30.762,3.1689,-10.018
31.494,3.0212,-9.6036
32.227,2.8257,-9.0225
32.959,2.6298,-8.3984
33.691,2.4266,-7.6999
34.424,2.2404,-7.0066
35.156,2.0672,-6.3077
35.889,1.9126,-5.6325
36.621,1.7682,-4.9506
37.354,1.6258,-4.2211
38.086,1.512,-3.5909
38.818,1.4071,-2.9665
39.551,1.3236,-2.4353
40.283,1.2449,-1.9027
41.016,1.1613,-1.2991
41.748,1.0944,-0.7838
42.48,1.0308,-0.2636
43.213,0.9767,0.20475
43.945,0.92348,0.69145
44.678,0.87448,1.165
45.41,0.83095,1.6085
46.143,0.79143,2.0317
46.875,0.74874,2.5133
47.607,0.65922,3.6194
48.34,0.63409,3.9569
49.072,0.63144,3.9933
49.805,0.6314,3.9939
50.537,0.63137,3.9943
51.27,0.63114,3.9975
52.002,0.56955,4.8893
52.734,0.56898,4.8981
53.467,0.53824,5.3805
54.199,0.51179,5.8181
54.932,0.49172,6.1656
55.664,0.4756,6.4551
56.396,0.46038,6.7377
57.129,0.44432,7.046
57.861,0.43137,7.3031
58.594,0.41874,7.5611
59.326,0.40547,7.8408
60.059,0.39389,8.0926
60.791,0.38246,8.3482
61.523,0.37163,8.5978
62.256,0.36176,8.8317
62.988,0.35162,9.0785
63.721,0.34231,9.3117
64.453,0.3333,9.5432
65.186,0.32473,9.7696
65.918,0.31615,10.002
66.65,0.30808,10.227
67.383,0.30047,10.444
68.115,0.29384,10.638
68.848,0.28678,10.849
69.58,0.28028,11.048
70.312,0.27429,11.236
71.045,0.26759,11.45
71.777,0.26174,11.643
72.51,0.25564,11.847
73.242,0.25031,12.031
73.975,0.24536,12.204
74.707,0.23981,12.403
75.439,0.23443,12.6
76.172,0.22984,12.771
76.904,0.22519,12.949
77.637,0.22089,13.117
78.369,0.21637,13.296
79.102,0.21235,13.459
79.834,0.20812,13.634
80.566,0.20408,13.804
81.299,0.20064,13.951
82.031,0.197,14.111
82.764,0.19345,14.269
83.496,0.18987,14.431
84.229,0.18636,14.593
84.961,0.18324,14.74
85.693,0.17999,14.895
86.426,0.17676,15.052
87.158,0.1738,15.199
87.891,0.17079,15.351
88.623,0.16793,15.497
89.355,0.16519,15.64
90.088,0.16265,15.775
90.82,0.15996,15.92
91.553,0.1574,16.06
92.285,0.15509,16.188
93.018,0.15269,16.324
93.75,0.15036,16.457
94.482,0.14803,16.593
95.215,0.14575,16.728
95.947,0.14367,16.853
96.68,0.14141,16.99
97.412,0.13932,17.12
98.145,0.13723,17.251
98.877,0.1347,17.413
99.609,0.13318,17.511
100.34,0.13269,17.543
101.07,0.13102,17.654
101.81,0.12787,17.865
102.54,0.12607,17.988
103.27,0.12438,18.105
104,0.12264,18.227
104.74,0.12106,18.34
105.47,0.11944,18.457
106.2,0.11785,18.573
106.93,0.11637,18.683
107.67,0.11484,18.798
108.4,0.1133,18.915
109.13,0.11184,19.028
109.86,0.11045,19.137
110.6,0.10914,19.241
111.33,0.10781,19.347
112.06,0.10647,19.455
112.79,0.10503,19.573
113.53,0.10377,19.679
114.26,0.1026,19.777
114.99,0.10131,19.887
115.72,0.10015,19.987
116.46,0.098863,20.099
117.19,0.097682,20.204
117.92,0.096492,20.31
