239.00, 0.00, 4095.00, 0.00, 50168.00, 8388607.00
250.00, 0.00, 4095.00, 0.00, 49942.00, 8388607.00
260.00, 0.00, 4095.00, 0.00, 50142.00, 8388607.00
271.00, 0.00, 4095.00, 0.00, 50156.00, 8388607.00
282.00, 0.00, 4095.00, 0.00, 50231.00, 8388607.00
288.00, 0.00, 4095.00, 0.00, 50336.00, 8388607.00
298.00, 0.00, 4095.00, 0.00, 50410.00, 8388607.00
315.00, 0.00, 4095.00, 0.00, 50372.00, 8388607.00
326.00, 0.00, 4095.00, 0.00, 50334.00, 8388607.00
337.00, 0.00, 4095.00, 0.00, 50395.00, 8388607.00
348.00, 0.00, 4095.00, 0.00, 50313.00, 8388607.00
359.00, 0.00, 4095.00, 0.00, 50240.00, 8388607.00
370.00, 0.00, 4095.00, 0.00, 50407.00, 8388607.00
381.00, 0.00, 4095.00, 0.00, 50418.00, 8388607.00
392.00, 0.00, 4094.00, 0.00, 50451.00, 8388607.00
403.00, 0.00, 4090.00, 0.00, 50438.00, 8388607.00
414.00, 0.00, 4095.00, 0.00, 50455.00, 8388607.00
425.00, 0.00, 4095.00, 0.00, 50395.00, 8388607.00
436.00, 0.00, 4095.00, 0.00, 50364.00, 8388607.00
441.00, 0.00, 4093.00, 0.00, 50197.00, 8388607.00
451.00, 0.00, 4081.00, 0.00, 50487.00, 8388607.00
468.00, 0.00, 4067.00, 0.00, 50776.00, 8388607.00
479.00, 0.00, 4059.00, 0.00, 50816.00, 8388607.00
490.00, 0.00, 4045.00, 0.00, 50468.00, 8388607.00
501.00, 0.00, 4030.00, 0.00, 50526.00, 8388607.00
512.00, 0.00, 4019.00, 0.00, 50383.00, 8388607.00
523.00, 0.00, 4013.00, 0.00, 50589.00, 8388607.00
534.00, 0.00, 4004.00, 0.00, 50450.00, 8388607.00
545.00, 0.00, 3989.00, 0.00, 50708.00, 8388607.00
556.00, 0.00, 3979.00, 0.00, 50373.00, 8388607.00
567.00, 0.00, 3961.00, 0.00, 50772.00, 8388607.00
578.00, 0.00, 3946.00, 0.00, 50805.00, 8388607.00
588.00, 0.00, 3934.00, 0.00, 50775.00, 8388607.00
594.00, 0.00, 3921.00, 0.00, 50701.00, 8388607.00
605.00, 0.00, 3918.00, 5.00, 50793.00, 8388607.00
622.00, 0.00, 3904.00, 12.00, 50509.00, 8388607.00
633.00, 0.00, 3897.00, 16.00, 50813.00, 8388607.00
644.00, 0.00, 3882.00, 20.00, 51034.00, 8388607.00
654.00, 0.00, 3865.00, 26.00, 51237.00, 8388607.00
665.00, 0.00, 3856.00, 29.00, 51065.00, 8388607.00
676.00, 0.00, 3853.00, 38.00, 51025.00, 8388607.00
687.00, 0.00, 3842.00, 42.00, 50831.00, 8388607.00
698.00, 0.00, 3840.00, 46.00, 50484.00, 8388607.00
709.00, 0.00, 3833.00, 48.00, 50612.00, 8388607.00
720.00, 0.00, 3827.00, 49.00, 51161.00, 8388607.00
731.00, 0.00, 3813.00, 54.00, 52253.00, 8388607.00
737.00, 0.00, 3811.00, 55.00, 52270.00, 8388607.00
747.00, 0.00, 3805.00, 57.00, 52084.00, 8388607.00
758.00, 0.00, 3806.00, 57.00, 52055.00, 8388607.00
775.00, 0.00, 3805.00, 61.00, 52243.00, 8388607.00
786.00, 0.00, 3805.00, 61.00, 52282.00, 8388607.00
797.00, 0.00, 3801.00, 62.00, 52096.00, 8388607.00
808.00, 0.00, 3806.00, 63.00, 52179.00, 8388607.00
819.00, 0.00, 3799.00, 64.00, 52334.00, 8388607.00
830.00, 0.00, 3798.00, 62.00, 52275.00, 8388607.00
841.00, 0.00, 3794.00, 61.00, 52147.00, 8388607.00
851.00, 0.00, 3799.00, 63.00, 51868.00, 8388607.00
862.00, 0.00, 3805.00, 64.00, 51699.00, 8388607.00
873.00, 0.00, 3803.00, 63.00, 51714.00, 8388607.00
884.00, 0.00, 3803.00, 63.00, 51945.00, 8388607.00
889.00, 0.00, 3805.00, 64.00, 51977.00, 8388607.00
900.00, 0.00, 3798.00, 61.00, 51897.00, 8388607.00
917.00, 0.00, 3801.00, 64.00, 51951.00, 8388607.00
928.00, 0.00, 3795.00, 62.00, 51927.00, 8388607.00
939.00, 0.00, 3799.00, 64.00, 51820.00, 8388607.00
950.00, 0.00, 3799.00, 64.00, 51614.00, 8388607.00
961.00, 0.00, 3803.00, 64.00, 51748.00, 8388607.00
972.00, 0.00, 3798.00, 64.00, 51669.00, 8388607.00
983.00, 0.00, 3799.00, 64.00, 51714.00, 8388607.00
994.00, 0.00, 3801.00, 63.00, 51808.00, 8388607.00
5.00, 0.00, 3796.00, 62.00, 52027.00, 8388607.00
16.00, 0.00, 3795.00, 64.00, 51899.00, 8388607.00
27.00, 0.00, 3798.00, 64.00, 52030.00, 8388607.00
38.00, 0.00, 3799.00, 64.00, 51879.00, 8388607.00
42.00, 0.00, 3801.00, 64.00, 51694.00, 8388607.00
53.00, 0.00, 3802.00, 64.00, 51754.00, 8388607.00
70.00, 0.00, 3799.00, 64.00, 51821.00, 8388607.00
81.00, 0.00, 3795.00, 64.00, 51981.00, 8388607.00
